# Observed Wavelength Air (nm)  	 
# Unc.  (nm)  	 
# Ritz Wavelength Air (nm)  	 
# Unc.  (nm)  
#  Rel.  Int.  (?) 
#  Aki (s-1)  
#  Acc.  Ei (cm-1)  
#   Ek (cm-1)  
#  Lower Level Conf., Term, J  
#  Upper Level Conf., Term, J  
#  Type  TP Ref.  
# Line
# Ref.
# 																		 
812.89110   	0.00009  	812.89108   	0.00010   	 1200  	7.2e+05  	  C 	150 121.5922  	-  	162 419.9818  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°1/2)3d  	 2[3/2]°  	 2  		T8043 	L9097
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
813.64061   	0.00004  	813.64054   	0.00010   	 17000  	  	   	150 121.5922  	-  	162 408.6535  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°1/2)3d  	 2[5/2]°  	 2  		  	L3451
824.86826   	0.00009  	824.86823   	0.00010   	 310  	  	   	150 315.8612  	-  	162 435.6780  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°1/2)3d  	 2[3/2]°  	 1  		  	L9097
825.93795   	0.00004  	825.93790   	0.00010   	 3300  	2.03e+06  	  C 	150 315.8612  	-  	162 419.9818  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°1/2)3d  	 2[3/2]°  	 2  		T8043 	L3451
826.60769   	0.00009  	826.60772   	0.00010   	 7200  	  	   	150 315.8612  	-  	162 410.1736  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°1/2)3d  	 2[5/2]°  	 3  		  	L9097
826.71166   	0.00004  	826.71163   	0.00010   	 990  	  	   	150 315.8612  	-  	162 408.6535  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°1/2)3d  	 2[5/2]°  	 2  		  	L3451
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
830.03248   	0.00004  	830.03258   	0.00010   	 29000  	  	   	149 657.0392  	-  	161 701.4486  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 3  	 2s22p5(2P°3/2)3d  	 2[5/2]°  	 3  		  	L3451
830.15570   	0.00009  	830.15577   	0.00010   	 1900  	  	   	149 657.0392  	-  	161 699.6613  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 3  	 2s22p5(2P°3/2)3d  	 2[5/2]°  	 2  		  	L9097
836.57464   	0.00004  	836.57465   	0.00010   	 4600  	  	   	149 657.0392  	-  	161 607.2609  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 3  	 2s22p5(2P°3/2)3d  	 2[3/2]°  	 2  		  	L3451
837.63590   	0.00009  	837.63594   	0.00010   	 6600  	  	   	149 657.0392  	-  	161 592.1200  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 3  	 2s22p5(2P°3/2)3d  	 2[7/2]°  	 3  		  	L9097
837.76070   	0.00010  	837.76080   	0.00010   	 76000  	5.1e+07  	  C 	149 657.0392  	-  	161 590.3412  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 3  	 2s22p5(2P°3/2)3d  	 2[7/2]°  	 4  		T682n 	L7292
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
841.71597   	0.00009  	841.71606   	0.00010   	 2700  	  	   	149 824.2215  	-  	161 701.4486  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°3/2)3d  	 2[5/2]°  	 3  		  	L9097
841.84265   	0.00004  	841.84274   	0.00010   	 26000  	  	   	149 824.2215  	-  	161 699.6613  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°3/2)3d  	 2[5/2]°  	 2  		  	L3451
846.33569   	0.00004  	846.33575   	0.00010   	 3700  	  	   	149 824.2215  	-  	161 636.6175  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°3/2)3d  	 2[3/2]°  	 1  		  	L3451
848.44424   	0.00004  	848.44435   	0.00010   	 1300  	  	   	149 824.2215  	-  	161 607.2609  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°3/2)3d  	 2[3/2]°  	 2  		  	L3451
849.53591   	0.00004  	849.53598   	0.00010   	 69000  	3.57e+07  	  C 	149 824.2215  	-  	161 592.1200  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°3/2)3d  	 2[7/2]°  	 3  		T682n 	L3451

